Block 0: res=ff, exp=ff
Block 54878: res=d8, exp=d8
Block 54879: res=ff, exp=ff
Block 54880: res=58, exp=58
Block 54881: res=ff, exp=ff
Block 54882: res=64, exp=64
Block 54883: res=78, exp=78
Block 54884: res=52, exp=52
Block 54885: res=8e, exp=8e
Block 54886: res=56, exp=56
Block 54887: res=72, exp=72
Block 54888: res=af, exp=af
Block 54889: res=33, exp=33
Block 54890: res=20, exp=20
Block 54891: res=3c, exp=3c
Block 54892: res=5a, exp=5a
Block 54893: res=57, exp=57
Block 54894: res=7b, exp=7b
Block 54895: res=ab, exp=ab
Block 54896: res=7b, exp=7b
Block 54897: res=c6, exp=c6
Block 54898: res=65, exp=65
Block 54899: res=9c, exp=9c
Block 54900: res=92, exp=92
Block 54901: res=a2, exp=a2
Block 54902: res=4b, exp=4b
Block 54903: res=1d, exp=1d
Block 54904: res=db, exp=db
Block 54905: res=88, exp=88
Block 54906: res=7b, exp=7b
Block 54907: res=9c, exp=9c
Block 54908: res=9d, exp=9d
Block 54909: res=92, exp=92
Block 54910: res=92, exp=92
Block 54911: res=85, exp=85
Block 54912: res=9b, exp=9b
Block 54913: res=a2, exp=a2
Block 54914: res=98, exp=98
Block 54915: res=92, exp=92
Block 54916: res=99, exp=99
Block 54917: res=91, exp=91
Block 54918: res=8d, exp=8d
Block 54919: res=90, exp=90
Block 54920: res=98, exp=98
Block 54921: res=9c, exp=9c
Block 54922: res=9b, exp=9b
Block 54923: res=a7, exp=a7
Block 54924: res=82, exp=82
Block 54925: res=c5, exp=c5
Block 54926: res=b7, exp=b7
Block 54927: res=b2, exp=b2
Block 54928: res=94, exp=94
Block 54929: res=a9, exp=a9
Block 54930: res=ac, exp=ac
Block 54931: res=a0, exp=a0
Block 54932: res=a1, exp=a1
Block 54933: res=b2, exp=b2
Block 54934: res=a8, exp=a8
Block 54935: res=aa, exp=aa
Block 54936: res=bd, exp=bd
Block 54937: res=b0, exp=b0
Block 54938: res=bc, exp=bc
Block 54939: res=ac, exp=ac
Block 54940: res=cf, exp=cf
Block 54941: res=a9, exp=a9
Block 54942: res=c2, exp=c2
Block 54943: res=dd, exp=dd
Block 54944: res=c7, exp=c7
Block 54945: res=b5, exp=b5
Block 54946: res=ba, exp=ba
Block 54947: res=c1, exp=c1
Block 54948: res=cf, exp=cf
Block 54949: res=cc, exp=cc
Block 54950: res=d1, exp=d1
Block 54951: res=d6, exp=d6
Block 54952: res=d4, exp=d4
Block 54953: res=dd, exp=dd
Block 54954: res=cc, exp=cc
Block 54955: res=ec, exp=ec
Block 54956: res=d3, exp=d3
Block 54957: res=d7, exp=d7
Block 54958: res=e0, exp=e0
Block 54959: res=e5, exp=e5
Block 54960: res=f5, exp=f5
Block 54961: res=f3, exp=f3
Block 54962: res=ff, exp=ff
Block 54963: res=ff, exp=ff
Block 54964: res=14, exp=14
Block 54965: res=3b, exp=3b
Block 54966: res=2d, exp=2d
Block 54967: res=4b, exp=4b
Block 54968: res=1d, exp=1d
Block 54969: res=93, exp=93
Block 54970: res=ff, exp=ff
Block 54971: res=cf, exp=cf
Block 54972: res=b0, exp=b0
Block 54973: res=cf, exp=cf
Block 54974: res=bd, exp=bd
Block 54975: res=b9, exp=b9
Block 54976: res=94, exp=94
Block 54977: res=b3, exp=b3
Block 54978: res=91, exp=91
Block 54979: res=9a, exp=9a
Block 54980: res=b1, exp=b1
Block 54981: res=bb, exp=bb
Block 54982: res=aa, exp=aa
Block 54983: res=a0, exp=a0
Block 54984: res=c1, exp=c1
Block 54985: res=c4, exp=c4
Block 54986: res=9f, exp=9f
Block 54987: res=b7, exp=b7
Block 54988: res=b3, exp=b3
Block 54989: res=a9, exp=a9
Block 54990: res=a5, exp=a5
Block 54991: res=ac, exp=ac
Block 54992: res=9b, exp=9b
Block 54993: res=84, exp=84
Block 54994: res=93, exp=93
Block 54995: res=84, exp=84
Block 54996: res=a8, exp=a8
Block 54997: res=8c, exp=8c
Block 54998: res=83, exp=83
Block 54999: res=95, exp=95
Block 55000: res=bb, exp=bb
Block 55001: res=d5, exp=d5
Block 55002: res=d7, exp=d7
Block 55003: res=d5, exp=d5
Block 55004: res=cd, exp=cd
Block 55005: res=d4, exp=d4
Block 55006: res=da, exp=da
Block 55007: res=dc, exp=dc
Block 55008: res=e2, exp=e2
Block 55009: res=dc, exp=dc
Block 55010: res=d8, exp=d8
Block 55011: res=dc, exp=dc
Block 55012: res=d5, exp=d5
Block 55013: res=e1, exp=e1
Block 55014: res=d9, exp=d9
Block 55015: res=db, exp=db
Block 55016: res=97, exp=97
Block 55017: res=3d, exp=3d
Block 55018: res=75, exp=75
Block 55019: res=6e, exp=6e
Block 55020: res=66, exp=66
Block 55021: res=85, exp=85
Block 55022: res=77, exp=77
Block 55023: res=68, exp=68
Block 55024: res=90, exp=90
Block 55025: res=70, exp=70
Block 55026: res=79, exp=79
Block 55027: res=89, exp=89
Block 55028: res=77, exp=77
Block 55029: res=6d, exp=6d
Block 55030: res=55, exp=55
Block 55031: res=5d, exp=5d
Block 55032: res=8c, exp=8c
Block 55033: res=ae, exp=ae
Block 55034: res=87, exp=87
Block 55035: res=9f, exp=9f
Block 55036: res=8e, exp=8e
Block 55037: res=69, exp=69
Block 55038: res=a1, exp=a1
Block 55039: res=ff, exp=ff
Block 55040: res=9b, exp=9b
Block 55041: res=41, exp=41
Block 55042: res=45, exp=45
Block 55043: res=71, exp=71
Block 55044: res=85, exp=85
Block 55045: res=b1, exp=b1
Block 55046: res=94, exp=94
Block 55047: res=e7, exp=e7
Block 55048: res=ca, exp=ca
Block 55049: res=b5, exp=b5
Block 55050: res=9f, exp=9f
Block 55051: res=bc, exp=bc
Block 55052: res=5e, exp=5e
Block 55053: res=2c, exp=2c
Block 55054: res=13, exp=13
Block 55055: res=72, exp=72
Block 55056: res=8e, exp=8e
Block 55057: res=ab, exp=ab
Block 55058: res=bf, exp=bf
Block 55059: res=bc, exp=bc
Block 55060: res=c5, exp=c5
Block 55061: res=bc, exp=bc
Block 55062: res=b2, exp=b2
Block 55063: res=c0, exp=c0
Block 55064: res=cb, exp=cb
Block 55065: res=bc, exp=bc
Block 55066: res=c4, exp=c4
Block 55067: res=ce, exp=ce
Block 55068: res=ac, exp=ac
Block 55069: res=aa, exp=aa
Block 55070: res=9b, exp=9b
Block 55071: res=98, exp=98
Block 55072: res=ff, exp=ff
Block 55073: res=9a, exp=9a
Block 55074: res=ff, exp=ff
Block 55075: res=34, exp=34
Block 55076: res=79, exp=79
Block 55077: res=32, exp=32
Block 55078: res=2b, exp=2b
Block 55079: res=c7, exp=c7
Block 55080: res=82, exp=82
Block 55081: res=36, exp=36
Block 55082: res=26, exp=26
Block 55083: res=b4, exp=b4
Block 55084: res=30, exp=30
Block 55085: res=72, exp=72
Block 55086: res=62, exp=62
Block 55087: res=9a, exp=9a
Block 55088: res=3c, exp=3c
Block 55089: res=57, exp=57
Block 55090: res=25, exp=25
Block 55091: res=ff, exp=ff
Block 55092: res=e2, exp=e2
Block 55093: res=c1, exp=c1
Block 55094: res=5d, exp=5d
Block 55095: res=32, exp=32
Block 55096: res=c9, exp=c9
Block 55097: res=8e, exp=8e
Block 55098: res=18, exp=18
Block 55099: res=bd, exp=bd
Block 55100: res=4f, exp=4f
Block 55101: res=4b, exp=4b
Block 55102: res=c5, exp=c5
Block 55103: res=82, exp=82
Block 55104: res=18, exp=18
Block 55105: res=69, exp=69
Block 55106: res=86, exp=86
Block 55107: res=d1, exp=d1
Block 55108: res=ff, exp=ff
Block 55109: res=cc, exp=cc
Block 55110: res=cb, exp=cb
Block 55111: res=8c, exp=8c
Block 55112: res=e1, exp=e1
Block 55113: res=b3, exp=b3
Block 55114: res=85, exp=85
Block 55115: res=61, exp=61
Block 55116: res=a4, exp=a4
Block 55117: res=95, exp=95
Block 55118: res=de, exp=de
Block 55119: res=c2, exp=c2
Block 55120: res=92, exp=92
Block 55121: res=ff, exp=ff
Block 55122: res=ff, exp=ff
Block 55123: res=ff, exp=ff
Block 55124: res=00, exp=00
Block 55125: res=67, exp=67
Block 55126: res=0b, exp=0b
Block 55127: res=ff, exp=ff
Block 55128: res=ff, exp=ff
Block 55129: res=ff, exp=ff
Block 55130: res=47, exp=47
Block 55131: res=21, exp=21
Block 55132: res=4f, exp=4f
Block 55133: res=0d, exp=0d
Block 55134: res=c7, exp=c7
Block 55135: res=b3, exp=b3
Block 55136: res=7d, exp=7d
Block 55137: res=b1, exp=b1
Block 55138: res=1e, exp=1e
Block 55139: res=77, exp=77
Block 55140: res=5c, exp=5c
Block 55141: res=53, exp=53
Block 55142: res=53, exp=53
Block 55143: res=3e, exp=3e
Block 55144: res=79, exp=79
Block 55145: res=91, exp=91
Block 55146: res=54, exp=54
Block 55147: res=56, exp=56
Block 55148: res=3c, exp=3c
Block 55149: res=61, exp=61
Block 55150: res=20, exp=20
Block 55151: res=bc, exp=bc
Block 55152: res=70, exp=70
Block 55153: res=62, exp=62
Block 55154: res=8e, exp=8e
Block 55155: res=a4, exp=a4
Block 55156: res=a1, exp=a1
Block 55157: res=91, exp=91
Block 55158: res=30, exp=30
Block 55159: res=28, exp=28
Block 55160: res=f0, exp=f0
Block 55161: res=94, exp=94
Block 55162: res=90, exp=90
Block 55163: res=91, exp=91
Block 55164: res=8e, exp=8e
Block 55165: res=7d, exp=7d
Block 55166: res=84, exp=84
Block 55167: res=9c, exp=9c
Block 55168: res=bd, exp=bd
Block 55169: res=ad, exp=ad
Block 55170: res=a9, exp=a9
Block 55171: res=a8, exp=a8
Block 55172: res=a0, exp=a0
Block 55173: res=a5, exp=a5
Block 55174: res=85, exp=85
Block 55175: res=95, exp=95
Block 55176: res=90, exp=90
Block 55177: res=9b, exp=9b
Block 55178: res=93, exp=93
Block 55179: res=98, exp=98
Block 55180: res=90, exp=90
Block 55181: res=d3, exp=d3
Block 55182: res=ad, exp=ad
Block 55183: res=a5, exp=a5
Block 55184: res=9a, exp=9a
Block 55185: res=a3, exp=a3
Block 55186: res=a9, exp=a9
Block 55187: res=a7, exp=a7
Block 55188: res=a6, exp=a6
Block 55189: res=aa, exp=aa
Block 55190: res=9c, exp=9c
Block 55191: res=c0, exp=c0
Block 55192: res=bf, exp=bf
Block 55193: res=b4, exp=b4
Block 55194: res=aa, exp=aa
Block 55195: res=c3, exp=c3
Block 55196: res=ae, exp=ae
Block 55197: res=b9, exp=b9
Block 55198: res=ba, exp=ba
Block 55199: res=b1, exp=b1
Block 55200: res=c4, exp=c4
Block 55201: res=cd, exp=cd
Block 55202: res=c4, exp=c4
Block 55203: res=c6, exp=c6
Block 55204: res=c9, exp=c9
Block 55205: res=c9, exp=c9
Block 55206: res=cf, exp=cf
Block 55207: res=d2, exp=d2
Block 55208: res=d0, exp=d0
Block 55209: res=d7, exp=d7
Block 55210: res=d1, exp=d1
Block 55211: res=d7, exp=d7
Block 55212: res=ef, exp=ef
Block 55213: res=df, exp=df
Block 55214: res=d7, exp=d7
Block 55215: res=dc, exp=dc
Block 55216: res=f9, exp=f9
Block 55217: res=df, exp=df
Block 55218: res=ff, exp=ff
Block 55219: res=ff, exp=ff
Block 55220: res=00, exp=00
Block 55221: res=64, exp=64
Block 55222: res=27, exp=27
Block 55223: res=69, exp=69
Block 55224: res=14, exp=14
Block 55225: res=ff, exp=ff
Block 55226: res=e2, exp=e2
Block 55227: res=b1, exp=b1
Block 55228: res=e7, exp=e7
Block 55229: res=ea, exp=ea
Block 55230: res=b4, exp=b4
Block 55231: res=ad, exp=ad
Block 55232: res=9e, exp=9e
Block 55233: res=be, exp=be
Block 55234: res=ae, exp=ae
Block 55235: res=ad, exp=ad
Block 55236: res=97, exp=97
Block 55237: res=c5, exp=c5
Block 55238: res=9d, exp=9d
Block 55239: res=8f, exp=8f
Block 55240: res=ac, exp=ac
Block 55241: res=97, exp=97
Block 55242: res=95, exp=95
Block 55243: res=a4, exp=a4
Block 55244: res=7f, exp=7f
Block 55245: res=8f, exp=8f
Block 55246: res=9c, exp=9c
Block 55247: res=a3, exp=a3
Block 55248: res=ac, exp=ac
Block 55249: res=97, exp=97
Block 55250: res=8d, exp=8d
Block 55251: res=7c, exp=7c
Block 55252: res=81, exp=81
Block 55253: res=c1, exp=c1
Block 55254: res=6e, exp=6e
Block 55255: res=a9, exp=a9
Block 55256: res=f0, exp=f0
Block 55257: res=e4, exp=e4
Block 55258: res=dd, exp=dd
Block 55259: res=d6, exp=d6
Block 55260: res=cf, exp=cf
Block 55261: res=d1, exp=d1
Block 55262: res=d4, exp=d4
Block 55263: res=e1, exp=e1
Block 55264: res=de, exp=de
Block 55265: res=d9, exp=d9
Block 55266: res=d9, exp=d9
Block 55267: res=dc, exp=dc
Block 55268: res=f5, exp=f5
Block 55269: res=db, exp=db
Block 55270: res=d0, exp=d0
Block 55271: res=b0, exp=b0
Block 55272: res=89, exp=89
Block 55273: res=52, exp=52
Block 55274: res=75, exp=75
Block 55275: res=7b, exp=7b
Block 55276: res=63, exp=63
Block 55277: res=60, exp=60
Block 55278: res=99, exp=99
Block 55279: res=7c, exp=7c
Block 55280: res=7e, exp=7e
Block 55281: res=8b, exp=8b
Block 55282: res=8e, exp=8e
Block 55283: res=83, exp=83
Block 55284: res=87, exp=87
Block 55285: res=63, exp=63
Block 55286: res=65, exp=65
Block 55287: res=6c, exp=6c
Block 55288: res=7f, exp=7f
Block 55289: res=99, exp=99
Block 55290: res=71, exp=71
Block 55291: res=b2, exp=b2
Block 55292: res=8e, exp=8e
Block 55293: res=b3, exp=b3
Block 55294: res=b3, exp=b3
Block 55295: res=ff, exp=ff
Block 55296: res=96, exp=96
Block 55297: res=2d, exp=2d
Block 55298: res=28, exp=28
Block 55299: res=38, exp=38
Block 55300: res=8d, exp=8d
Block 55301: res=d3, exp=d3
Block 55302: res=97, exp=97
Block 55303: res=ac, exp=ac
Block 55304: res=b6, exp=b6
Block 55305: res=c9, exp=c9
Block 55306: res=aa, exp=aa
Block 55307: res=98, exp=98
Block 55308: res=6c, exp=6c
Block 55309: res=01, exp=01
Block 55310: res=36, exp=36
Block 55311: res=69, exp=69
Block 55312: res=93, exp=93
Block 55313: res=a8, exp=a8
Block 55314: res=a2, exp=a2
Block 55315: res=c0, exp=c0
Block 55316: res=bc, exp=bc
Block 55317: res=c4, exp=c4
Block 55318: res=b7, exp=b7
Block 55319: res=ba, exp=ba
Block 55320: res=b5, exp=b5
Block 55321: res=b4, exp=b4
Block 55322: res=c6, exp=c6
Block 55323: res=be, exp=be
Block 55324: res=db, exp=db
Block 55325: res=b4, exp=b4
Block 55326: res=a4, exp=a4
Block 55327: res=a3, exp=a3
Block 55328: res=ff, exp=ff
Block 55329: res=a0, exp=a0
Block 55330: res=ff, exp=ff
Block 55331: res=2b, exp=2b
Block 55332: res=87, exp=87
Block 55333: res=5a, exp=5a
Block 55334: res=6d, exp=6d
Block 55335: res=8d, exp=8d
Block 55336: res=5c, exp=5c
Block 55337: res=6b, exp=6b
Block 55338: res=96, exp=96
Block 55339: res=4f, exp=4f
Block 55340: res=86, exp=86
Block 55341: res=3e, exp=3e
Block 55342: res=74, exp=74
Block 55343: res=0e, exp=0e
Block 55344: res=3c, exp=3c
Block 55345: res=20, exp=20
Block 55346: res=ff, exp=ff
Block 55347: res=b9, exp=b9
Block 55348: res=ff, exp=ff
Block 55349: res=7d, exp=7d
Block 55350: res=9d, exp=9d
Block 55351: res=4e, exp=4e
Block 55352: res=4c, exp=4c
Block 55353: res=7c, exp=7c
Block 55354: res=3b, exp=3b
Block 55355: res=ec, exp=ec
Block 55356: res=19, exp=19
Block 55357: res=5a, exp=5a
Block 55358: res=40, exp=40
Block 55359: res=91, exp=91
Block 55360: res=25, exp=25
Block 55361: res=5a, exp=5a
Block 55362: res=66, exp=66
Block 55363: res=16, exp=16
Block 55364: res=e3, exp=e3
Block 55365: res=ad, exp=ad
Block 55366: res=ff, exp=ff
Block 55367: res=ac, exp=ac
Block 55368: res=ad, exp=ad
Block 55369: res=8e, exp=8e
Block 55370: res=53, exp=53
Block 55371: res=ea, exp=ea
Block 55372: res=69, exp=69
Block 55373: res=7a, exp=7a
Block 55374: res=ff, exp=ff
Block 55375: res=9f, exp=9f
Block 55376: res=a5, exp=a5
Block 55377: res=eb, exp=eb
Block 55378: res=ff, exp=ff
Block 55379: res=ff, exp=ff
Block 55380: res=ff, exp=ff
Block 55381: res=9b, exp=9b
Block 55382: res=00, exp=00
Block 55383: res=ff, exp=ff
Block 55384: res=ff, exp=ff
Block 55385: res=3b, exp=3b
Block 55386: res=ff, exp=ff
Block 55387: res=00, exp=00
Block 55388: res=61, exp=61
Block 55389: res=a7, exp=a7
Block 55390: res=c6, exp=c6
Block 55391: res=a6, exp=a6
Block 55392: res=76, exp=76
Block 55393: res=7e, exp=7e
Block 55394: res=33, exp=33
Block 55395: res=5c, exp=5c
Block 55396: res=47, exp=47
Block 55397: res=81, exp=81
Block 55398: res=59, exp=59
Block 55399: res=7c, exp=7c
Block 55400: res=63, exp=63
Block 55401: res=50, exp=50
Block 55402: res=69, exp=69
Block 55403: res=42, exp=42
Block 55404: res=46, exp=46
Block 55405: res=6c, exp=6c
Block 55406: res=56, exp=56
Block 55407: res=4b, exp=4b
Block 55408: res=9f, exp=9f
Block 55409: res=7c, exp=7c
Block 55410: res=8e, exp=8e
Block 55411: res=a5, exp=a5
Block 55412: res=93, exp=93
Block 55413: res=78, exp=78
Block 55414: res=0b, exp=0b
Block 55415: res=95, exp=95
Block 55416: res=99, exp=99
Block 55417: res=84, exp=84
Block 55418: res=7c, exp=7c
Block 55419: res=9b, exp=9b
Block 55420: res=a0, exp=a0
Block 55421: res=9d, exp=9d
Block 55422: res=93, exp=93
Block 55423: res=b4, exp=b4
Block 55424: res=a2, exp=a2
Block 55425: res=98, exp=98
Block 55426: res=90, exp=90
Block 55427: res=a2, exp=a2
Block 55428: res=9c, exp=9c
Block 55429: res=9a, exp=9a
Block 55430: res=a2, exp=a2
Block 55431: res=a6, exp=a6
Block 55432: res=89, exp=89
Block 55433: res=95, exp=95
Block 55434: res=88, exp=88
Block 55435: res=98, exp=98
Block 55436: res=a0, exp=a0
Block 55437: res=96, exp=96
Block 55438: res=9b, exp=9b
Block 55439: res=b6, exp=b6
Block 55440: res=94, exp=94
Block 55441: res=ad, exp=ad
Block 55442: res=a4, exp=a4
Block 55443: res=9e, exp=9e
Block 55444: res=a2, exp=a2
Block 55445: res=b1, exp=b1
Block 55446: res=a2, exp=a2
Block 55447: res=aa, exp=aa
Block 55448: res=aa, exp=aa
Block 55449: res=d0, exp=d0
Block 55450: res=b0, exp=b0
Block 55451: res=b2, exp=b2
Block 55452: res=b8, exp=b8
Block 55453: res=ae, exp=ae
Block 55454: res=b5, exp=b5
Block 55455: res=c2, exp=c2
Block 55456: res=b0, exp=b0
Block 55457: res=c5, exp=c5
Block 55458: res=c5, exp=c5
Block 55459: res=bf, exp=bf
Block 55460: res=ce, exp=ce
Block 55461: res=cf, exp=cf
Block 55462: res=c9, exp=c9
Block 55463: res=d0, exp=d0
Block 55464: res=e1, exp=e1
Block 55465: res=d5, exp=d5
Block 55466: res=e1, exp=e1
Block 55467: res=d9, exp=d9
Block 55468: res=d8, exp=d8
Block 55469: res=df, exp=df
Block 55470: res=e1, exp=e1
Block 55471: res=e2, exp=e2
Block 55472: res=d6, exp=d6
Block 55473: res=ec, exp=ec
Block 55474: res=e7, exp=e7
Block 55475: res=ff, exp=ff
Block 55476: res=ff, exp=ff
Block 55477: res=2c, exp=2c
Block 55478: res=32, exp=32
Block 55479: res=44, exp=44
Block 55480: res=07, exp=07
Block 55481: res=ff, exp=ff
Block 55482: res=d8, exp=d8
Block 55483: res=be, exp=be
Block 55484: res=d6, exp=d6
Block 55485: res=bf, exp=bf
Block 55486: res=b5, exp=b5
Block 55487: res=b8, exp=b8
Block 55488: res=b4, exp=b4
Block 55489: res=a7, exp=a7
Block 55490: res=a5, exp=a5
Block 55491: res=b0, exp=b0
Block 55492: res=b6, exp=b6
Block 55493: res=b3, exp=b3
Block 55494: res=c0, exp=c0
Block 55495: res=a1, exp=a1
Block 55496: res=8f, exp=8f
Block 55497: res=9e, exp=9e
Block 55498: res=97, exp=97
Block 55499: res=88, exp=88
Block 55500: res=b0, exp=b0
Block 55501: res=90, exp=90
Block 55502: res=b1, exp=b1
Block 55503: res=a5, exp=a5
Block 55504: res=83, exp=83
Block 55505: res=80, exp=80
Block 55506: res=b1, exp=b1
Block 55507: res=a2, exp=a2
Block 55508: res=a6, exp=a6
Block 55509: res=8c, exp=8c
Block 55510: res=88, exp=88
Block 55511: res=d9, exp=d9
Block 55512: res=e7, exp=e7
Block 55513: res=de, exp=de
Block 55514: res=e4, exp=e4
Block 55515: res=dd, exp=dd
Block 55516: res=d1, exp=d1
Block 55517: res=cc, exp=cc
Block 55518: res=cf, exp=cf
Block 55519: res=e1, exp=e1
Block 55520: res=ed, exp=ed
Block 55521: res=e1, exp=e1
Block 55522: res=df, exp=df
Block 55523: res=d9, exp=d9
Block 55524: res=ed, exp=ed
Block 55525: res=e2, exp=e2
Block 55526: res=e4, exp=e4
Block 55527: res=a0, exp=a0
Block 55528: res=5c, exp=5c
Block 55529: res=65, exp=65
Block 55530: res=67, exp=67
Block 55531: res=80, exp=80
Block 55532: res=7c, exp=7c
Block 55533: res=73, exp=73
Block 55534: res=78, exp=78
Block 55535: res=64, exp=64
Block 55536: res=ad, exp=ad
Block 55537: res=92, exp=92
Block 55538: res=86, exp=86
Block 55539: res=91, exp=91
Block 55540: res=89, exp=89
Block 55541: res=70, exp=70
Block 55542: res=63, exp=63
Block 55543: res=7b, exp=7b
Block 55544: res=70, exp=70
Block 55545: res=9c, exp=9c
Block 55546: res=87, exp=87
Block 55547: res=73, exp=73
Block 55548: res=83, exp=83
Block 55549: res=6e, exp=6e
Block 55550: res=8c, exp=8c
Block 55551: res=ff, exp=ff
Block 55552: res=8a, exp=8a
Block 55553: res=38, exp=38
Block 55554: res=37, exp=37
Block 55555: res=3c, exp=3c
Block 55556: res=94, exp=94
Block 55557: res=c8, exp=c8
Block 55558: res=aa, exp=aa
Block 55559: res=b5, exp=b5
Block 55560: res=cb, exp=cb
Block 55561: res=bf, exp=bf
Block 55562: res=bd, exp=bd
Block 55563: res=a5, exp=a5
Block 55564: res=72, exp=72
Block 55565: res=1a, exp=1a
Block 55566: res=43, exp=43
Block 55567: res=66, exp=66
Block 55568: res=a9, exp=a9
Block 55569: res=9d, exp=9d
Block 55570: res=bb, exp=bb
Block 55571: res=bb, exp=bb
Block 55572: res=b9, exp=b9
Block 55573: res=b8, exp=b8
Block 55574: res=b4, exp=b4
Block 55575: res=ba, exp=ba
Block 55576: res=b2, exp=b2
Block 55577: res=c1, exp=c1
Block 55578: res=c4, exp=c4
Block 55579: res=b2, exp=b2
Block 55580: res=bf, exp=bf
Block 55581: res=9f, exp=9f
Block 55582: res=a2, exp=a2
Block 55583: res=7a, exp=7a
Block 55584: res=ff, exp=ff
Block 55585: res=c3, exp=c3
Block 55586: res=2b, exp=2b
Block 55587: res=4a, exp=4a
Block 55588: res=83, exp=83
Block 55589: res=3c, exp=3c
Block 55590: res=5e, exp=5e
Block 55591: res=3e, exp=3e
Block 55592: res=95, exp=95
Block 55593: res=3e, exp=3e
Block 55594: res=49, exp=49
Block 55595: res=68, exp=68
Block 55596: res=3d, exp=3d
Block 55597: res=70, exp=70
Block 55598: res=63, exp=63
Block 55599: res=1d, exp=1d
Block 55600: res=37, exp=37
Block 55601: res=68, exp=68
Block 55602: res=ff, exp=ff
Block 55603: res=bf, exp=bf
Block 55604: res=ff, exp=ff
Block 55605: res=be, exp=be
Block 55606: res=39, exp=39
Block 55607: res=2f, exp=2f
Block 55608: res=0e, exp=0e
Block 55609: res=87, exp=87
Block 55610: res=43, exp=43
Block 55611: res=ae, exp=ae
Block 55612: res=49, exp=49
Block 55613: res=68, exp=68
Block 55614: res=38, exp=38
Block 55615: res=59, exp=59
Block 55616: res=38, exp=38
Block 55617: res=76, exp=76
Block 55618: res=2b, exp=2b
Block 55619: res=2d, exp=2d
Block 55620: res=96, exp=96
Block 55621: res=39, exp=39
Block 55622: res=ee, exp=ee
Block 55623: res=de, exp=de
Block 55624: res=ff, exp=ff
Block 55625: res=de, exp=de
Block 55626: res=2a, exp=2a
Block 55627: res=42, exp=42
Block 55628: res=1e, exp=1e
Block 55629: res=e4, exp=e4
Block 55630: res=ff, exp=ff
Block 55631: res=9e, exp=9e
Block 55632: res=c5, exp=c5
Block 55633: res=ff, exp=ff
Block 55634: res=6f, exp=6f
Block 55635: res=ff, exp=ff
Block 55636: res=ff, exp=ff
Block 55637: res=ff, exp=ff
Block 55638: res=ff, exp=ff
Block 55639: res=ff, exp=ff
Block 55640: res=c6, exp=c6
Block 55641: res=ff, exp=ff
Block 55642: res=ff, exp=ff
Block 55643: res=00, exp=00
Block 55644: res=67, exp=67
Block 55645: res=73, exp=73
Block 55646: res=7c, exp=7c
Block 55647: res=89, exp=89
Block 55648: res=87, exp=87
Block 55649: res=8a, exp=8a
Block 55650: res=48, exp=48
Block 55651: res=59, exp=59
Block 55652: res=6f, exp=6f
Block 55653: res=93, exp=93
Block 55654: res=48, exp=48
Block 55655: res=3d, exp=3d
Block 55656: res=6d, exp=6d
Block 55657: res=45, exp=45
Block 55658: res=6d, exp=6d
Block 55659: res=aa, exp=aa
Block 55660: res=4b, exp=4b
Block 55661: res=53, exp=53
Block 55662: res=76, exp=76
Block 55663: res=95, exp=95
Block 55664: res=a6, exp=a6
Block 55665: res=8f, exp=8f
Block 55666: res=97, exp=97
Block 55667: res=be, exp=be
Block 55668: res=ad, exp=ad
Block 55669: res=82, exp=82
Block 55670: res=03, exp=03
Block 55671: res=a0, exp=a0
Block 55672: res=4e, exp=4e
Block 55673: res=79, exp=79
Block 55674: res=82, exp=82
Block 55675: res=a2, exp=a2
Block 55676: res=8e, exp=8e
Block 55677: res=9e, exp=9e
Block 55678: res=b9, exp=b9
Block 55679: res=97, exp=97
Block 55680: res=96, exp=96
Block 55681: res=94, exp=94
Block 55682: res=8e, exp=8e
Block 55683: res=94, exp=94
Block 55684: res=92, exp=92
Block 55685: res=87, exp=87
Block 55686: res=94, exp=94
Block 55687: res=a7, exp=a7
Block 55688: res=8c, exp=8c
Block 55689: res=8a, exp=8a
Block 55690: res=8e, exp=8e
Block 55691: res=96, exp=96
Block 55692: res=9b, exp=9b
Block 55693: res=92, exp=92
Block 55694: res=a6, exp=a6
Block 55695: res=8f, exp=8f
Block 55696: res=a5, exp=a5
Block 55697: res=9f, exp=9f
Block 55698: res=a8, exp=a8
Block 55699: res=a0, exp=a0
Block 55700: res=a9, exp=a9
Block 55701: res=a7, exp=a7
Block 55702: res=9c, exp=9c
Block 55703: res=bb, exp=bb
Block 55704: res=a7, exp=a7
Block 55705: res=b9, exp=b9
Block 55706: res=b6, exp=b6
Block 55707: res=9b, exp=9b
Block 55708: res=d0, exp=d0
Block 55709: res=cb, exp=cb
Block 55710: res=ad, exp=ad
Block 55711: res=cc, exp=cc
Block 55712: res=c0, exp=c0
Block 55713: res=c4, exp=c4
Block 55714: res=bf, exp=bf
Block 55715: res=c0, exp=c0
Block 55716: res=ca, exp=ca
Block 55717: res=cb, exp=cb
Block 55718: res=d2, exp=d2
Block 55719: res=dd, exp=dd
Block 55720: res=d1, exp=d1
Block 55721: res=db, exp=db
Block 55722: res=dd, exp=dd
Block 55723: res=dd, exp=dd
Block 55724: res=d8, exp=d8
Block 55725: res=da, exp=da
Block 55726: res=e0, exp=e0
Block 55727: res=e4, exp=e4
Block 55728: res=d3, exp=d3
Block 55729: res=e3, exp=e3
Block 55730: res=e9, exp=e9
Block 55731: res=ff, exp=ff
